pmtid	relativeDE	Gain	TimeOffset	DarkRate
13950	0.316714	9.11583e+06	1.05147	42841.8
13951	0.328959	1.02503e+07	1.15979	53323.2
13952	0.252777	8.40938e+06	0.854729	46248.6
13953	0.301512	1.03203e+07	0.953241	43067.3
13954	0.306295	9.46044e+06	1.12106	51865
13955	0.266553	8.02548e+06	1.24956	46620.6
13956	0.271688	1.16088e+07	1.19046	53561.4
13957	0.308544	1.30607e+07	1.06448	48085.1
13958	0.308275	1.03067e+07	1.08628	46873.9
13959	0.315512	9.8123e+06	0.92822	55563.3
13960	0.311662	1.00105e+07	0.824405	50152.3
13961	0.31107	9.50059e+06	1.04334	55253.7
13962	0.305974	9.37928e+06	1.15956	56401.9
13963	0.292316	9.82478e+06	1.19111	45322.3
13964	0.274849	9.08896e+06	0.757998	60997.4
13965	0.247245	1.09961e+07	1.13468	53181.3
13966	0.290564	9.22442e+06	0.932066	46487.4
13967	0.286014	7.70863e+06	1.30115	52602.8
13968	0.315497	9.09916e+06	1.03379	49870
13969	0.340355	9.33875e+06	1.16291	46606
13970	0.276931	9.53113e+06	1.12537	43256.6
13971	0.274872	1.08489e+07	0.709277	43517.4
13972	0.336536	1.01936e+07	0.826512	45207.6
13973	0.341028	1.12456e+07	1.00253	57822.2
13974	0.287734	9.21333e+06	0.589332	55248
13975	0.33917	9.74512e+06	0.948061	58389.7
13976	0.332531	1.11319e+07	1.2638	46713.2
13977	0.298604	1.10043e+07	0.509325	53789.7
13978	0.30713	1.0521e+07	0.719596	42271.6
13979	0.302551	1.17646e+07	1.06404	48390.9
13980	0.393819	9.35266e+06	0.912816	57970.2
13981	0.321621	1.15586e+07	1.23628	50492.8
13982	0.312281	1.09901e+07	1.22614	54856.9
13983	0.285008	1.0587e+07	1.08106	50680
13984	0.255322	8.86042e+06	1.19462	49324.1
13985	0.286507	9.26039e+06	0.890208	53256
13986	0.290927	9.46403e+06	0.848123	56960
13987	0.282162	1.12332e+07	0.971061	52014.4
13988	0.325418	1.0354e+07	0.978822	50166.2
13989	0.315715	9.06848e+06	0.968082	50093.9
13990	0.287401	9.75923e+06	0.766915	39397
13991	0.355876	1.02785e+07	0.899707	52810.3
13992	0.315667	1.05002e+07	1.02766	49083.4
13993	0.265872	1.10829e+07	0.934435	49920.9
13994	0.33916	9.6114e+06	0.898272	50186.7
13995	0.286115	9.97881e+06	0.686198	42144.8
13996	0.268323	9.62647e+06	1.09066	49723.5
13997	0.289339	9.92621e+06	1.03519	51600.3
13998	0.296044	1.06516e+07	1.22535	46795.5
13999	0.303234	9.20693e+06	0.98092	54533.8
14000	0.299697	8.48188e+06	1.04743	57673.9
14001	0.330644	9.00732e+06	0.768377	47823.6
14002	0.32996	1.20623e+07	0.767648	58775.8
14003	0.252051	9.808e+06	1.12886	47109.9
14004	0.286297	1.14998e+07	0.893116	42752.9
14005	0.291158	8.74132e+06	1.10646	41836.9
14006	0.280845	8.89154e+06	1.20445	44944.7
14007	0.314934	9.41186e+06	0.991164	54703.9
14008	0.303262	6.88218e+06	0.732897	55549
14009	0.28954	1.17825e+07	0.997339	48063.6
14010	0.253049	9.52128e+06	1.07854	43844
14011	0.320804	1.18774e+07	0.91492	44437
14012	0.355246	1.19282e+07	1.06256	45531.9
14013	0.285671	9.19046e+06	1.16178	46213.6
14014	0.27277	9.5069e+06	0.973031	47821.7
14015	0.318723	1.06395e+07	1.06576	52119
14016	0.338139	9.71705e+06	1.03448	43954.5
14017	0.304486	1.08791e+07	0.943645	56662.3
14018	0.324681	8.34476e+06	1.2431	50499.3
14019	0.371426	1.07308e+07	1.16208	48747.1
14020	0.285684	9.13106e+06	1.10746	44943.3
14021	0.346382	8.48194e+06	0.874163	49792.4
14022	0.337363	9.61557e+06	1.09591	40681.5
14023	0.292264	1.08178e+07	0.860208	55347.7
14024	0.285374	8.66061e+06	0.958434	56864.2
14025	0.30088	1.07077e+07	1.35152	51924.8
14026	0.320066	8.11321e+06	1.36532	43756.1
14027	0.213758	8.44708e+06	0.807697	50874.9
14028	0.267172	8.33077e+06	0.914174	43810.2
14029	0.282786	9.94087e+06	1.02778	56943.8
14030	0.295875	9.40901e+06	1.34545	51222.1
14031	0.292269	9.97251e+06	0.907892	48786.4
14032	0.330177	9.57741e+06	0.76328	57846.1
14033	0.292442	1.00668e+07	0.932766	46802
14034	0.325318	8.88749e+06	0.824717	47752
14035	0.326196	1.07447e+07	1.04203	44400.3
14036	0.346842	9.21536e+06	0.864013	46566.7
14037	0.275611	1.12265e+07	1.05876	46052.9
14038	0.310938	1.08641e+07	0.993463	50055.4
14039	0.306133	9.90522e+06	0.861003	59464.5
14040	0.287564	1.02106e+07	1.06029	46663.2
14041	0.298678	1.05e+07	0.94728	47694.6
14042	0.28579	8.50712e+06	1.31086	46311.3
14043	0.30305	1.06859e+07	1.22457	50930.4
14044	0.314066	9.33894e+06	1.19642	55875
14045	0.323639	8.3304e+06	0.777861	60706.8
14046	0.261637	9.0042e+06	1.26575	57717.5
14047	0.269592	9.24615e+06	1.34635	39635.1
14048	0.31707	8.38592e+06	1.04483	44121.6
14049	0.310164	1.24927e+07	0.951855	43998.7
14050	0.308123	9.75628e+06	0.949671	45680.6
14051	0.293853	1.06219e+07	1.10941	48489.7
14052	0.271307	1.02329e+07	1.25521	49644.5
14053	0.305129	8.8649e+06	1.23087	56934.1
14054	0.332257	9.46066e+06	0.924419	49476.1
14055	0.354512	9.37402e+06	0.776124	38177.2
14056	0.296399	7.71925e+06	0.971192	53459.4
14057	0.29747	7.82152e+06	1.21226	52666.8
14058	0.323889	1.03037e+07	1.02603	52988.5
14059	0.313881	9.77765e+06	0.891282	51576.3
14060	0.306381	8.91733e+06	0.995478	39298.4
14061	0.298331	9.30167e+06	0.72984	49207.2
14062	0.308902	8.39204e+06	0.987386	52277.3
14063	0.31689	9.77418e+06	1.13352	49621.7
14064	0.270819	1.05361e+07	1.00406	55936.1
14065	0.245109	1.13075e+07	0.772009	48182
14066	0.287596	9.68671e+06	0.694395	56877.7
14067	0.242031	1.04316e+07	1.58355	49587.5
14068	0.313149	1.03504e+07	1.25164	69065.8
14069	0.312044	8.12053e+06	1.28075	47387.2
14070	0.247734	1.02866e+07	0.917126	50034.7
14071	0.331924	9.7284e+06	1.04211	52340.7
14072	0.293253	1.01759e+07	1.18826	41228.8
14073	0.309006	9.03717e+06	1.19262	53502.2
14074	0.23348	8.98048e+06	0.659411	59335.4
14075	0.290067	1.00434e+07	0.905706	54776.6
14076	0.298832	1.12119e+07	0.931588	53851.1
14077	0.307463	8.74745e+06	0.872956	55131.1
14078	0.318148	1.07895e+07	0.830013	53369.2
14079	0.292189	1.07136e+07	1.46105	53743
14080	0.279995	8.60984e+06	0.87395	37826
14081	0.31961	1.01076e+07	1.41795	51832.2
14082	0.318936	9.67369e+06	1.31253	59352.5
14083	0.317908	1.08776e+07	0.887666	44267.1
14084	0.351837	1.1874e+07	1.42853	55946.2
14085	0.26879	1.0462e+07	0.979321	48907.3
14086	0.367292	1.10304e+07	1.10435	51718.5
14087	0.353082	9.1617e+06	1.33593	50685.7
14088	0.309544	1.02086e+07	1.22958	57727.5
14089	0.255017	1.15996e+07	0.848708	49585.7
14090	0.276847	1.09485e+07	1.20018	46431.3
14091	0.278477	9.95876e+06	1.32169	65121
14092	0.346016	1.04824e+07	0.831228	47945.5
14093	0.32085	1.08157e+07	1.36478	50160.1
14094	0.298593	1.10743e+07	1.09556	45527
14095	0.341801	1.11772e+07	1.03769	52245.2
14096	0.295579	9.88526e+06	1.06274	49917.5
14097	0.326386	1.01775e+07	1.11696	50816.9
14098	0.328163	1.11093e+07	0.984682	49956.6
14099	0.299632	9.42415e+06	0.71686	54295.8
14100	0.351313	1.04532e+07	0.643034	56192.8
14101	0.336831	9.16235e+06	1.04292	45633.3
14102	0.29535	1.07854e+07	1.28361	48994.7
14103	0.301391	1.12383e+07	0.844355	48786.6
14104	0.252308	1.01902e+07	0.970047	58088.8
14105	0.270744	1e+07	1.07365	45271.2
14106	0.335915	8.69608e+06	1.19996	41765.9
14107	0.279153	9.91579e+06	0.664494	53821.2
14108	0.292092	8.93824e+06	1.24906	45561.4
14109	0.31158	9.71355e+06	0.99719	46971.2
14110	0.330984	9.33886e+06	1.00688	53870.1
14111	0.332616	1.16356e+07	1.06233	51082.2
14112	0.320191	1.15708e+07	0.844737	45938.2
14113	0.297213	9.85362e+06	1.02678	50798.9
14114	0.284161	1.05955e+07	0.814731	41639.8
14115	0.277959	8.9849e+06	1.16676	47859.5
14116	0.276152	1.02025e+07	0.856887	54099.4
14117	0.27779	1.00445e+07	0.839473	46500.4
14118	0.275628	9.59527e+06	1.31498	47565.1
14119	0.246165	1.095e+07	1.18462	48071.1
14120	0.326545	1.05785e+07	0.935196	56504.8
14121	0.303981	1.07076e+07	0.906686	42128.7
14122	0.341887	9.21199e+06	0.831704	47996.1
14123	0.278209	9.58955e+06	1.53965	61000.2
14124	0.274005	9.27412e+06	0.676633	58240.1
14125	0.317096	9.34574e+06	0.909073	53988.1
14126	0.278785	1.12316e+07	0.917657	43949.4
14127	0.30089	1.03703e+07	0.742502	42537.9
14128	0.282573	9.54711e+06	1.13047	54187.9
14129	0.253576	1.02973e+07	0.991489	56437.4
14130	0.301658	1.11436e+07	0.824871	50525.7
14131	0.267329	9.87932e+06	0.864031	52158.4
14132	0.31905	1.16149e+07	1.19678	43496.5
14133	0.307931	1.01513e+07	0.930436	53740.4
14134	0.281881	1.10088e+07	1.38123	41713.9
14135	0.231445	8.96395e+06	0.942708	48496.8
14136	0.303398	9.89147e+06	0.675913	57765.5
14137	0.32027	1.04661e+07	0.743847	47017
14138	0.350984	9.6869e+06	0.726865	50298.5
14139	0.335747	9.59763e+06	0.541592	43253.9
14140	0.277128	1.01963e+07	1.34968	44511.3
14141	0.276736	8.56385e+06	1.16672	55232
14142	0.337436	8.91213e+06	0.937544	54373.9
14143	0.279122	1.12725e+07	1.12438	46499.3
14144	0.329771	9.67097e+06	1.16239	46819.1
14145	0.299703	1.13143e+07	1.38633	44626.4
14146	0.301947	1.02736e+07	0.809087	46010.8
14147	0.302871	1.02622e+07	0.887703	49105.8
14148	0.280793	1.10173e+07	0.733439	50479
14149	0.30446	1.02725e+07	0.944981	47269.5
14150	0.299939	9.3621e+06	0.859553	52075.8
14151	0.281335	9.39802e+06	0.819914	54738.2
14152	0.287247	9.97486e+06	1.02498	45304.3
14153	0.30731	8.7289e+06	0.802508	53669.3
14154	0.306824	1.10599e+07	0.975453	48269.9
14155	0.277309	8.74065e+06	1.21936	55265.1
14156	0.305585	1.0775e+07	0.782857	39958.5
14157	0.318066	9.56158e+06	0.929025	50815.9
14158	0.3313	9.52559e+06	1.20063	45890.2
14159	0.242748	1.04222e+07	0.892632	59437.8
14160	0.288018	8.98287e+06	0.971336	57089.3
14161	0.285087	1.05481e+07	0.924709	55053.1
14162	0.24058	9.25267e+06	0.97857	56138
14163	0.27337	1.00145e+07	1.31711	43860.8
14164	0.303458	7.73095e+06	1.19954	48088.5
14165	0.307115	1.05659e+07	1.26336	53119.3
14166	0.301743	1.00519e+07	1.21569	47983.3
14167	0.298393	1.01541e+07	1.14118	47861.4
14168	0.281646	1.09212e+07	1.2216	51463.1
14169	0.368435	1.00875e+07	1.11464	48077
14170	0.253909	1.08227e+07	0.727822	59677.1
14171	0.30744	9.51035e+06	1.21767	43198.8
14172	0.29435	9.48625e+06	1.05108	47650.1
14173	0.320584	7.96196e+06	0.974375	44781.9
14174	0.289863	1.07334e+07	1.46606	49560.3
14175	0.252206	9.40017e+06	1.29409	47910.5
14176	0.301618	1.18612e+07	0.91738	57166.6
14177	0.28304	1.03205e+07	1.19581	53268.7
14178	0.250808	9.60208e+06	0.908585	55584.2
14179	0.316108	9.90419e+06	0.974504	46871.4
14180	0.2694	9.53972e+06	0.992901	54439.6
14181	0.364048	1.09489e+07	0.984049	46975.4
14182	0.248008	1.09092e+07	1.26602	51029.2
14183	0.309701	7.91478e+06	0.989348	56136
14184	0.350138	8.12188e+06	0.95219	51121.7
14185	0.295456	9.78701e+06	0.971798	45675.3
14186	0.304641	9.12959e+06	1.09894	48698.3
14187	0.348201	9.7853e+06	1.1697	54072.2
14188	0.272811	1.01657e+07	0.877934	50679.5
14189	0.303336	7.91884e+06	0.841199	52896.7
14190	0.305491	9.98947e+06	0.909507	51407.7
14191	0.257442	9.96698e+06	0.98399	45118.8
14192	0.330273	1.02971e+07	1.11758	41369.8
14193	0.319526	1.06226e+07	1.15583	53674.2
14194	0.304789	9.56916e+06	0.963815	49043.2
14195	0.308061	1.11996e+07	0.838834	51800.3
14196	0.301599	1.07437e+07	1.28564	42935.6
14197	0.332795	9.17513e+06	1.19246	56863.4
14198	0.307231	9.7049e+06	1.31221	47432
14199	0.23999	1.0906e+07	1.07804	45167.3
14200	0.309045	9.29597e+06	0.62894	50584.3
14201	0.357405	1.04779e+07	0.972728	44499.6
14202	0.272591	9.32488e+06	1.03998	47761
14203	0.327003	1.05865e+07	0.965632	48992.9
14204	0.30899	1.13252e+07	0.997137	46220
14205	0.247828	1.09844e+07	1.03103	44407.1
14206	0.296565	9.09369e+06	0.978199	59377
14207	0.305157	9.12508e+06	0.938367	50317.4
14208	0.275233	8.67443e+06	0.869614	50208.2
14209	0.301291	1.08673e+07	0.915872	53533.5
14210	0.276202	1.04249e+07	1.03525	56810.8
14211	0.289329	1.13743e+07	0.846687	55488.1
14212	0.302156	1.05029e+07	0.761538	49847.1
14213	0.292998	9.95611e+06	0.846775	48079.4
14214	0.293065	8.41756e+06	1.02076	46949.3
14215	0.275558	9.10474e+06	1.01897	42702.6
14216	0.296981	1.06767e+07	0.831712	58119.2
14217	0.276877	9.7524e+06	0.618306	49968.2
14218	0.326404	9.93888e+06	0.417683	57915.6
14219	0.344822	8.03491e+06	1.40508	60722.1
14220	0.31419	1.0921e+07	1.49581	53911.3
14221	0.339299	1.08378e+07	0.944921	46471.2
14222	0.306041	1.18557e+07	1.34122	40913.5
14223	0.314855	9.02576e+06	0.75854	53548.6
14224	0.258677	1.01115e+07	1.05938	52021.2
14225	0.216957	9.91856e+06	0.995501	47775.7
14226	0.305575	1.07474e+07	0.87226	47056
14227	0.280379	1.04386e+07	0.847786	52772.2
14228	0.26567	1.02582e+07	0.626355	51223.9
14229	0.278177	1.02258e+07	0.95308	54900.3
14230	0.272279	1.09821e+07	1.10911	55177.4
14231	0.297397	9.11342e+06	0.976451	54508.7
14232	0.257661	1.03524e+07	0.913772	50891.3
14233	0.313812	1.03673e+07	1.11204	44420.5
14234	0.244286	1.08536e+07	1.13296	48795.6
14235	0.29155	1.01706e+07	1.00699	49060.6
14236	0.292526	9.77479e+06	1.2112	44274.4
14237	0.299983	1.02635e+07	1.11746	52831.4
14238	0.314203	1.10889e+07	0.871193	46609.2
14239	0.299886	9.84902e+06	0.991605	60221.1
14240	0.342405	1.03627e+07	0.878012	49305.6
14241	0.33908	9.46212e+06	1.1334	51538.6
14242	0.298585	9.9382e+06	0.73688	62271.5
14243	0.297152	1.01424e+07	1.0215	47166.8
14244	0.331531	9.26982e+06	0.87186	48968.2
14245	0.258794	1.1614e+07	1.06208	50567.3
14246	0.33485	1.12796e+07	0.997919	53704.5
14247	0.308609	1.06371e+07	0.650442	56001.3
14248	0.282686	9.41513e+06	1.28001	46648.9
14249	0.290901	9.47354e+06	1.33976	40718.5
14250	0.310014	8.79106e+06	0.809903	49323.7
14251	0.268281	8.45843e+06	1.01076	54395.8
14252	0.292315	8.6841e+06	1.05113	49541.9
14253	0.338842	1.04622e+07	0.935003	55550.7
14254	0.295636	9.36021e+06	1.40782	45886.1
14255	0.296323	9.15568e+06	0.831676	53927.3
14256	0.287536	9.76777e+06	1.24611	51722.4
14257	0.282295	1.11702e+07	1.11463	62863.6
14258	0.278865	9.93766e+06	1.01091	40291.3
14259	0.307015	8.90482e+06	0.849979	49059.6
14260	0.305163	9.06276e+06	0.970393	47884.1
14261	0.304375	1.03564e+07	1.45694	55422.4
14262	0.307156	9.32657e+06	0.75683	45227.2
14263	0.286502	1.20981e+07	1.0306	54277.8
14264	0.27145	1.10957e+07	0.879832	47605
14265	0.308787	9.98132e+06	0.832543	55403.9
14266	0.241132	9.05564e+06	1.18898	57596.6
14267	0.27849	9.75751e+06	1.05268	51785.5
14268	0.326847	8.60407e+06	1.35135	47973.5
14269	0.29023	1.05353e+07	0.74674	47132.7
14270	0.298405	9.53222e+06	0.636352	54903.2
14271	0.338332	8.10041e+06	1.08306	51275.9
14272	0.275821	9.1226e+06	0.905025	47986.4
14273	0.336896	8.58593e+06	0.912841	49961.4
14274	0.355077	7.70983e+06	0.833255	58243.1
14275	0.345633	9.23149e+06	0.912861	52126.1
14276	0.2919	9.18431e+06	1.0202	45235.9
14277	0.301658	8.76594e+06	0.835084	46341.6
14278	0.302636	1.06632e+07	0.988309	50187.3
14279	0.21665	9.54383e+06	1.08579	40816.5
14280	0.299633	1.4464e+07	0.598174	46466.9
14281	0.287876	1.03104e+07	0.8717	53753.5
14282	0.294979	1.04048e+07	1.21443	43512.4
14283	0.260646	9.04425e+06	1.24949	42104.2
14284	0.298239	9.97142e+06	0.962809	50203.4
14285	0.25852	9.37871e+06	1.15605	45655.2
14286	0.263735	1.03621e+07	1.12794	43403.6
14287	0.321205	1.0237e+07	0.892605	56800.4
14288	0.26116	1.00478e+07	1.23151	55730
14289	0.262763	9.66679e+06	1.05739	43463.6
14290	0.253261	9.68155e+06	0.789534	48499.5
14291	0.286421	1.14995e+07	1.04737	55951.8
14292	0.257717	1.11255e+07	1.3318	56058.1
14293	0.295373	1.10925e+07	1.01176	48324.7
14294	0.310979	8.90062e+06	0.934813	48965.8
14295	0.276956	1.05962e+07	0.580522	51168.1
14296	0.318231	1.04671e+07	0.82341	49295.1
14297	0.279779	1.00335e+07	1.17714	50629.5
14298	0.325925	1.06568e+07	1.16449	48937
14299	0.341356	1.03862e+07	1.00771	59032.5
14300	0.28523	8.85893e+06	1.05495	52742.6
14301	0.327658	1.08987e+07	0.985661	50212.3
14302	0.296367	9.49335e+06	1.33733	56694.5
14303	0.341541	7.98324e+06	0.773038	48841
14304	0.312125	9.95993e+06	1.04152	43832.2
14305	0.373942	1.18667e+07	0.816497	61044.5
14306	0.316652	1.05762e+07	0.787394	50300.9
14307	0.253543	9.22565e+06	0.87991	49766.9
14308	0.303865	1.06023e+07	1.09429	50312.1
14309	0.259695	8.83131e+06	0.959172	43000.2
14310	0.293875	9.98625e+06	1.17599	53665.9
14311	0.307769	9.18334e+06	0.889174	51634.1
14312	0.302883	1.02306e+07	0.97923	49461
14313	0.297298	1.13464e+07	1.05461	52609.7
14314	0.314242	8.24105e+06	1.14149	45169.6
14315	0.342139	1.0729e+07	0.762057	44827.4
14316	0.284737	1.06462e+07	0.624543	44847.8
14317	0.27863	1.03989e+07	1.2487	50420
14318	0.295006	8.43682e+06	1.08089	44650.4
14319	0.29016	9.76692e+06	0.954188	51059.8
14320	0.338188	9.95941e+06	0.964683	49412.7
14321	0.271065	9.00654e+06	1.13862	46966.1
14322	0.256943	1.04851e+07	1.1082	45554.1
14323	0.294502	1.11361e+07	0.668976	43160.3
14324	0.269835	9.89098e+06	1.40128	58492.2
14325	0.285767	1.10999e+07	0.816225	49716.8
14326	0.263754	1.03861e+07	0.920454	49448.8
14327	0.278969	1.0812e+07	0.930363	48187.5
14328	0.262588	9.43926e+06	1.13634	48172.2
14329	0.279694	1.08485e+07	1.22998	53061.7
14330	0.260851	1.05259e+07	1.25853	54271.2
14331	0.333415	8.79267e+06	1.02365	44455.5
14332	0.214036	9.90512e+06	1.27783	48851.7
14333	0.271703	8.04149e+06	0.802955	52649.7
14334	0.373139	1.14627e+07	0.822304	54494.4
14335	0.339957	1.00178e+07	1.14683	50515.3
14336	0.308141	9.18748e+06	0.957305	52483.4
14337	0.247846	8.38382e+06	1.09301	43570.3
14338	0.32328	1.04356e+07	1.14865	54694.7
14339	0.319494	1.05814e+07	1.22758	51033.4
14340	0.277077	1.02119e+07	1.28064	48530
14341	0.291165	9.00939e+06	1.16066	48006
14342	0.297159	1.00012e+07	0.833572	44186.3
14343	0.277131	1.00029e+07	0.440113	60432.6
14344	0.278253	9.71471e+06	0.639499	52106.5
14345	0.313366	1.05415e+07	1.05328	52497.3
14346	0.339896	8.73077e+06	0.883306	54912.7
14347	0.277673	9.50872e+06	0.876616	53327.8
14348	0.367417	1.1125e+07	0.693471	52557.7
14349	0.305342	1.04103e+07	1.02938	44668.9
14350	0.27367	1.02946e+07	1.20965	53038.5
14351	0.270374	7.59803e+06	1.05888	43734.5
14352	0.281214	1.11135e+07	0.806459	48078.9
14353	0.336708	1.02018e+07	1.12442	52156.9
14354	0.253782	1.14306e+07	1.05391	54168.1
14355	0.299384	1.1511e+07	0.756513	50866
14356	0.244627	8.27935e+06	0.862791	54515.1
14357	0.291684	1.02027e+07	0.798609	49374
14358	0.294024	1.06535e+07	0.898994	45045
14359	0.327231	1.04426e+07	0.850005	55247.8
14360	0.317907	1.05018e+07	0.920639	45044.2
14361	0.336725	1.02874e+07	1.06824	56022.8
14362	0.301827	1.00108e+07	1.08764	49041
14363	0.30535	1.05907e+07	0.976766	51217.8
14364	0.298622	8.8008e+06	0.919074	45708.8
14365	0.303167	1.04426e+07	0.97967	51784.8
14366	0.270103	9.32094e+06	0.713316	43055.9
14367	0.284484	9.71598e+06	1.42954	48057.3
14368	0.296698	1.01402e+07	1.02754	45902.7
14369	0.276061	1.13135e+07	1.17471	51491.8
14370	0.34874	9.92089e+06	1.14657	42145.7
14371	0.311948	9.99124e+06	0.822253	47757.4
14372	0.259824	8.95993e+06	1.08088	39903.8
14373	0.285628	1.04473e+07	1.1378	44289.6
14374	0.304923	9.88132e+06	1.01477	50190.4
14375	0.290515	9.81862e+06	1.1978	56260
14376	0.26425	1.04108e+07	0.54513	45751.9
14377	0.316517	1.18819e+07	0.738375	38221.8
14378	0.28223	1.18745e+07	1.03905	55044.8
14379	0.276988	1.3085e+07	1.10981	48487.3
14380	0.328388	1.03397e+07	1.32917	42091
14381	0.323331	1.04824e+07	1.01197	50047.8
14382	0.249698	1.02092e+07	0.971229	47914.7
14383	0.342997	1.01208e+07	1.10406	53731.3
14384	0.29316	1.14439e+07	1.38164	52410.3
14385	0.312469	9.54334e+06	0.934826	49759.6
14386	0.268425	1.08853e+07	0.920398	56258.5
14387	0.269375	8.49636e+06	0.960982	54904.2
14388	0.28481	1.03901e+07	1.17262	55523
14389	0.339953	8.55705e+06	1.31311	50430.3
14390	0.308817	1.00964e+07	0.989883	47854.8
14391	0.312699	1.03166e+07	1.27346	44090.6
14392	0.306262	9.36657e+06	0.626182	58650.7
14393	0.221838	1.01166e+07	0.724982	44903.4
14394	0.297589	9.66872e+06	0.848602	39294.7
14395	0.297877	8.88786e+06	1.03521	50389.3
14396	0.343794	9.35693e+06	0.740274	41522.2
14397	0.274629	9.40905e+06	0.829183	56031.8
14398	0.282071	8.84779e+06	0.836838	46398.5
14399	0.284975	8.68993e+06	1.0387	42888.9
14400	0.301843	9.92218e+06	1.0464	48469.5
14401	0.300813	1.02687e+07	1.38886	56075.3
14402	0.267663	1.10128e+07	1.08018	49921.5
14403	0.289455	1.08809e+07	1.17164	50918.9
14404	0.307283	1.05549e+07	1.01267	47767.7
14405	0.328463	1.06463e+07	0.917862	51398.5
14406	0.331212	8.04891e+06	0.671319	46548
14407	0.285424	1.12825e+07	1.09154	51502
14408	0.34709	1.18979e+07	1.11221	50294.1
14409	0.276883	1.00839e+07	1.06212	54531.1
14410	0.299878	1.02799e+07	1.06955	48192.3
14411	0.274037	1.15703e+07	1.28127	37667.8
14412	0.314743	9.35041e+06	1.02974	56303
14413	0.281796	1.00725e+07	0.934257	51344
14414	0.308209	8.55616e+06	1.14802	45519
14415	0.269687	7.86815e+06	0.920836	44876.6
14416	0.345659	9.87443e+06	0.745451	49036.2
14417	0.305685	1.13035e+07	1.13392	47818
14418	0.211469	8.96943e+06	1.03668	54695.8
14419	0.299368	1.02485e+07	0.916226	52151.5
14420	0.33472	8.02907e+06	0.862973	54737.5
14421	0.324777	1.00331e+07	1.19494	57468.9
14422	0.302623	1.16033e+07	1.278	46066.6
14423	0.294447	1.0723e+07	1.18832	51447.3
14424	0.327675	9.90396e+06	1.15095	51252.7
14425	0.314657	8.42876e+06	1.09713	55016.2
14426	0.247391	1.17532e+07	1.07664	58255
14427	0.310732	1.10535e+07	0.660115	51064.3
14428	0.310694	1.12083e+07	0.580101	50970
14429	0.296301	1.17102e+07	0.653602	47714.5
14430	0.297559	9.78682e+06	1.23231	37868.7
14431	0.291713	1.14441e+07	0.857648	54388.7
14432	0.321346	9.80732e+06	0.873795	45599.9
14433	0.313366	1.0555e+07	0.772454	47637.3
14434	0.342981	9.91964e+06	0.549798	51996.8
14435	0.33509	9.20033e+06	0.481636	46674.5
14436	0.287127	1.0823e+07	1.07668	47936
14437	0.344401	1.00086e+07	0.743066	44762.1
14438	0.353774	7.97027e+06	1.15196	47509.4
14439	0.286348	1.00851e+07	1.23188	49356.5
14440	0.306311	1.16717e+07	0.905763	56423.6
14441	0.30599	1.02317e+07	1.12854	45581.8
14442	0.312234	9.69155e+06	1.13657	55066.8
14443	0.304319	9.87433e+06	1.02953	48820
14444	0.316112	9.69638e+06	0.988412	51804.9
14445	0.34965	1.06798e+07	0.910776	46276.8
14446	0.305063	9.06658e+06	1.2759	44343.7
14447	0.300312	1.17339e+07	0.883566	50839.7
14448	0.281254	1.08554e+07	0.987072	48106.8
14449	0.300412	1.08428e+07	1.11158	39624.1
14450	0.262533	8.78326e+06	1.12334	54322.9
14451	0.272442	9.24418e+06	1.13471	57803.3
14452	0.3367	9.61253e+06	0.931727	53033.9
14453	0.305781	1.08653e+07	1.28864	49972
14454	0.289637	1.07198e+07	1.08316	38775.7
14455	0.271124	1.02954e+07	0.87387	50206.1
14456	0.264782	9.27644e+06	1.07152	47431.6
14457	0.352101	1.08697e+07	0.900627	49064.2
14458	0.289428	9.61025e+06	0.703522	46321.1
14459	0.301442	9.6158e+06	1.37482	47670.7
14460	0.298143	1.09933e+07	1.01891	41172.3
14461	0.286735	1.08267e+07	0.929398	46217.8
14462	0.316999	8.85018e+06	0.95442	54323
14463	0.369018	1.04697e+07	0.724101	49150.6
14464	0.26685	1.16838e+07	0.849126	60314.1
14465	0.279979	9.83734e+06	1.0646	50825.5
14466	0.259407	8.34161e+06	1.05842	50807.4
14467	0.299984	1.0338e+07	0.540517	46265.7
14468	0.300319	1.0163e+07	0.99293	54187.8
14469	0.307323	8.25412e+06	1.00621	46714.4
14470	0.287792	9.43656e+06	0.839562	47748.5
14471	0.315219	1.02313e+07	0.729736	51389.7
14472	0.347002	8.82746e+06	1.07714	54213
14473	0.30671	9.31639e+06	1.17315	50763.1
14474	0.270227	1.00803e+07	1.0243	45717.8
14475	0.292256	9.34556e+06	1.09049	48761
14476	0.279109	1.19195e+07	0.828953	50335.1
14477	0.3232	1.07924e+07	0.894162	45045.1
14478	0.36522	1.02724e+07	0.9907	50612.3
14479	0.316523	9.55703e+06	1.25056	51904.3
14480	0.328413	1.0768e+07	0.857494	48005.8
14481	0.315312	1.04019e+07	0.943404	55963.3
14482	0.289309	1.09726e+07	0.868072	44784
14483	0.318425	1.11217e+07	1.19109	45443.4
14484	0.28304	1.07221e+07	1.24193	53332.8
14485	0.32127	1.02753e+07	1.0744	48022.1
14486	0.335627	1.01811e+07	0.928526	49786.3
14487	0.297748	9.65115e+06	1.20862	50279.7
14488	0.308789	1.21182e+07	0.767541	54607
14489	0.300138	9.45095e+06	1.21595	48732.3
14490	0.271523	9.10021e+06	0.999749	46864.8
14491	0.336022	1.10859e+07	0.569409	55623.5
